oracle_id,elo,mainboard,pickrate,picks,mainboards,name,mana_cost,type_line,oracle_text,set_name,rarity,colors,power,toughness,loyalty,flavor_text,artist,illustration_id
9ea747cf-5d04-4aa7-bdc3-8145860cd1ba,1120,0.0,0.1835748792270531,38,0,Elegant Parlor,,Land — Mountain Plains,"({T}: Add {R} or {W}.)
Elegant Parlor enters tapped.
When Elegant Parlor enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",Murders at Karlov Manor Promos,rare,,,,,,Kamila Szutenberg,925dbfa2-f3c6-4501-8b0f-a3671205a91d
d51831b1-7394-456e-a1de-6787a59f5932,982,0.5714285714285714,0.0949367088607595,15,4,Lush Portico,,Land — Forest Plains,"({T}: Add {G} or {W}.)
Lush Portico enters tapped.
When Lush Portico enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",Murders at Karlov Manor Promos,rare,,,,,,Kamila Szutenberg,3ad2c338-4b81-41c4-8680-10ba29d1242c
792e1072-00bf-4f63-b956-5f20cdf09f11,814,0.0,0.0431654676258992,6,0,Goblin Recruiter,{1}{R},Creature — Goblin,"When Goblin Recruiter enters, search your library for any number of Goblin cards, reveal them, then shuffle and put those cards on top in any order.",Mystery Booster 2,uncommon,R,1,1,,"""Next!""",Scott Kirschner,c5712395-faf8-4038-b323-f6ecdef3ece0
37688720-03de-4eca-a82d-a0afe8d58adc,1154,1.0,0.0625,4,3,Baleful Strix,{U}{B},Artifact Creature — Bird,"Flying, deathtouch
When Baleful Strix enters, draw a card.",Bloomburrow Commander,rare,"B,U",1,1,,"It came from beyond Valley. Not a calamity like the Great Maha, and not animalfolk. It was something new.",Maxime Minard,1d5b984e-9517-4f85-8191-118c5efb2c90
aaadfe41-b2be-4183-b45e-a70e53a59d2e,1110,0.0,0.075,6,0,Retrofitter Foundry,{1},Artifact,"{3}: Untap Retrofitter Foundry.
{2}, {T}: Create a 1/1 colorless Servo artifact creature token.
{1}, {T}, Sacrifice a Servo: Create a 1/1 colorless Thopter artifact creature token with flying.
{T}, Sacrifice a Thopter: Create a 4/4 colorless Construct artifact creature token.",Judge Gift Cards 2023,rare,,,,,,Dmitry Burmak,f02eb32f-0c79-4a9d-b706-4bada11587b7
213fbbdd-f1bc-4bba-9124-7b26e9a706c8,1508,1.0,0.1374045801526717,18,9,Goblin Lackey,{R},Creature — Goblin,"Whenever Goblin Lackey deals damage to a player, you may put a Goblin permanent card from your hand onto the battlefield.",Mystery Booster 2,uncommon,R,1,1,,"At the first sign of enemy scouts, Jula grinned and strapped on his diplomacy helmet.",Christopher Moeller,ffec5399-10e2-4143-ac85-31681636e9a0
07c82cde-f00d-4454-9df4-9286e344c9bb,1202,0.7,0.15,27,7,"Muxus, Goblin Grandee",{4}{R}{R},Legendary Creature — Goblin Noble,"When Muxus, Goblin Grandee enters, reveal the top six cards of your library. Put all Goblin creature cards with mana value 5 or less from among them onto the battlefield and the rest on the bottom of your library in a random order.
Whenever Muxus attacks, it gets +1/+1 until end of turn for each other Goblin you control.",The List,rare,R,4,4,,,Dmitry Burmak,bca873d0-cade-490c-84d9-64c9d5f9a40c
3a59c882-8bb8-49ba-862f-125020dd5bec,1146,0.0,0.1751824817518248,24,0,Empty the Warrens,{3}{R},Sorcery,"Create two 1/1 red Goblin creature tokens.
Storm (When you cast this spell, copy it for each spell cast before it this turn.)",The List,common,R,,,,It's never just *one* goblin.,Jasper Sandner,9eab626d-ae51-4669-b01c-91bd27143d6d
b33656ae-3473-4223-845f-f9147f87678b,1194,0.2222222222222222,0.0979381443298969,19,2,Commercial District,,Land — Mountain Forest,"({T}: Add {R} or {G}.)
Commercial District enters tapped.
When Commercial District enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",Murders at Karlov Manor Promos,rare,,,,,,Julian Kok Joon Wen,388c7aca-7f1b-4a6a-bcf2-6bd2a692407e
08d80efc-9542-4ba2-824c-c8615d8d07f2,1132,0.3333333333333333,0.175531914893617,33,3,Undercity Sewers,,Land — Island Swamp,"({T}: Add {U} or {B}.)
Undercity Sewers enters tapped.
When Undercity Sewers enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",Murders at Karlov Manor Promos,rare,,,,,,Yeong-Hao Han,b1e53b43-abfa-40ec-8835-501e4c93c4b2
04e5e84f-8fd4-43ab-8f9d-5b24646f7ae5,1224,0.25,0.1280788177339901,26,3,Raucous Theater,,Land — Swamp Mountain,"({T}: Add {B} or {R}.)
Raucous Theater enters tapped.
When Raucous Theater enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",Murders at Karlov Manor Promos,rare,,,,,,Sergey Glushakov,9fbfda52-80ce-4b90-8b7a-5d7faacf4cd0
1962d9b3-f057-4d2c-9c5b-386d9a66148a,1130,0.25,0.0476190476190476,5,1,Goblin Cratermaker,{1}{R},Creature — Goblin Warrior,"{1}, Sacrifice Goblin Cratermaker: Choose one —
• Goblin Cratermaker deals 2 damage to target creature.
• Destroy target colorless nonland permanent.",The List,uncommon,R,2,2,,,Svetlin Velinov,52f4f907-c6a9-493d-b1df-2031af4ee7b0
3a198a16-17b9-481e-b516-5bc945c7e247,1474,0.6428571428571429,0.1944444444444444,28,9,Priest of Titania,{1}{G},Creature — Elf Druid,{T}: Add {G} for each Elf on the battlefield.,Modern Horizons 3,uncommon,G,1,1,,Titania rewards all who honor the forest by making them a living part of it.,Rebecca Guay,e77fc693-835b-4b89-8803-7407bbd405c2
ddd649f4-dbaf-48ec-8ff7-95581257772d,1250,0.375,0.1458333333333333,14,3,Isochron Scepter,{2},Artifact,"Imprint — When Isochron Scepter enters, you may exile an instant card with mana value 2 or less from your hand.
{2}, {T}: You may copy the exiled card. If you do, you may cast the copy without paying its mana cost.",Mystery Booster 2,uncommon,,,,,,Mark Harrison,333aaec6-00f3-49d9-ae64-17ab412fe1ee
eea18c55-8695-4ba1-9b38-3e7638692f5f,1458,1.0,0.0865384615384615,9,5,Saw in Half,{2}{B},Instant,"Destroy target creature. If that creature dies this way, its controller creates two tokens that are copies of that creature, except their power is half that creature's power and their toughness is half that creature's toughness. Round up each time.",Bloomburrow Commander,rare,B,,,,,Alexander Mokhov,0a2a8023-9014-4e07-9805-99b45b634d7f
81f06f84-1580-43c0-89d5-08d34541a519,1142,0.0,0.1428571428571428,17,0,Goblin Electromancer,{U}{R},Creature — Goblin Wizard,Instant and sorcery spells you cast cost {1} less to cast.,Outlaws of Thunder Junction Commander,common,"R,U",2,2,,"When asked how much power is required, Izzet mages always answer ""more.""",Svetlin Velinov,725b112d-2637-45c1-aec8-e89981ba5fa3
f7156897-2b02-4ecd-868d-d4d59244e9ed,1142,0.0,0.0777777777777777,7,0,Third Path Iconoclast,{U}{R},Creature — Human Monk,"Whenever you cast a noncreature spell, create a 1/1 colorless Soldier artifact creature token.",Outlaws of Thunder Junction Commander,uncommon,"R,U",2,1,,"""When all you have is a hammer, everything looks like a nail. I merely propose expanding our toolbox.""",Manuel Castañón,2939cbfd-ef18-41a9-88d6-2230ad0a0afd
cf0799f3-ef64-4fcc-924a-5265e52c9727,1216,0.5714285714285714,0.0909090909090909,11,4,Impending Disaster,{1}{R},Enchantment,"At the beginning of your upkeep, if there are seven or more lands on the battlefield, sacrifice Impending Disaster and destroy all lands.",The List,rare,R,,,,"""The goblins are in charge of maintenance? Why not just set it on fire now and call it a day?""
—Whip Tongue, viashino technician",Pete Venters,ecf183b9-8671-478a-b1b4-86f1ede9ea63
656afde2-cdf3-4907-a0fc-7ac93f5d3e03,1432,0.6666666666666666,0.2049180327868852,25,6,Mind Over Matter,{2}{U}{U}{U}{U},Enchantment,"Discard a card: You may tap or untap target artifact, creature, or land.",Exodus,rare,U,,,,"Lyna turned to the figure beside her. ""They're gone. What now?""
""As ever,"" said Urza, ""we wait.""",Keith Parkinson,737379e7-6bbc-47b4-93f1-9b5023eb2845
ddc7f59a-bbb1-4ba1-82c8-6813fd191940,1298,0.2857142857142857,0.1162790697674418,15,2,Siege-Gang Commander,{3}{R}{R},Creature — Goblin,"When Siege-Gang Commander enters, create three 1/1 red Goblin creature tokens.
{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to any target.",Bloomburrow Commander,rare,R,2,2,,"""Ready . . . uh . . . fire!""",Aaron Miller,f9c939e1-e101-4a98-9d9b-630f75e42113
5277a68e-1ceb-4b40-8e10-3d0564f5d7be,1110,0.0,0.1140350877192982,13,0,"Jace, Wielder of Mysteries",{1}{U}{U}{U},Legendary Planeswalker — Jace,"If you would draw a card while your library has no cards in it, you win the game instead.
+1: Target player mills two cards. Draw a card.
−8: Draw seven cards. Then if your library has no cards in it, you win the game.",The List,rare,U,,,4,,Anna Steinbauer,1041a265-9b4f-49a1-8109-8a72f4a8f403
3c22e031-4804-4c31-bd3c-c3f29d456b34,1304,0.5,0.1171875,15,3,Fiery Confluence,{2}{R}{R},Sorcery,"Choose three. You may choose the same mode more than once.
• Fiery Confluence deals 1 damage to each creature.
• Fiery Confluence deals 2 damage to each opponent.
• Destroy target artifact.",The Lost Caverns of Ixalan Commander,rare,R,,,,,Kieran Yanner,7c01324f-f56d-448b-b562-e6366b7ae01d
6e760cfe-45b9-4a3f-b2e2-4ca6ec2bd13a,1212,1.0,0.091743119266055,10,6,Bone Shards,{B},Sorcery,"As an additional cost to cast this spell, sacrifice a creature or discard a card.
Destroy target creature or planeswalker.",The List,common,B,,,,"In the Kathari dumping grounds known as the Boneheaps, its not hard to improvise an offense.",Tommy Arnold,8bb25403-1466-4b78-ab31-6cc179283567
f2fcef65-4873-4b1f-a257-b8648097c990,1238,0.5,0.0970873786407767,10,1,Helm of Awakening,{2},Artifact,Spells cost {1} less to cast.,Dominaria Remastered,rare,,,,,Perhaps things would have ended differently had its first gasping breath not been lost in the susurrus of shifting sands.,Tom Wänerstrand,5de623ec-ba49-476d-a31d-58a4c21230ac
fac42229-4f5f-4d04-85dd-5031d4e435aa,1040,0.0,0.043859649122807,5,0,Sword of Body and Mind,{3},Artifact — Equipment,"Equipped creature gets +2/+2 and has protection from green and from blue.
Whenever equipped creature deals combat damage to a player, you create a 2/2 green Wolf creature token and that player mills ten cards.
Equip {2}",Historic Anthology 4,mythic,,,,,,Chris Rahn,50e53c47-f7be-415d-9f2b-1a10ed183dd1
1b5e6560-ff2e-4475-96cb-63f64c8a86db,882,0.0,0.0288461538461538,3,0,Soul-Guide Lantern,{1},Artifact,"When Soul-Guide Lantern enters, exile target card from a graveyard.
{T}, Sacrifice Soul-Guide Lantern: Exile each opponent's graveyard.
{1}, {T}, Sacrifice Soul-Guide Lantern: Draw a card.",Wilds of Eldraine,uncommon,,,,,,Iris Compiet,a57ffc0b-7c02-418f-9631-3f066836c10c
94f0a572-e91c-4b56-a5d1-6cbbeabd210d,1340,1.0,0.1311475409836065,16,6,Infernal Grasp,{1}{B},Instant,Destroy target creature. You lose 2 life.,Innistrad: Double Feature,uncommon,B,,,,"Ancient evils dwell within the burning chasm called the Ashmouth, ever ready to devour those foolish enough to travel alone.",Naomi Baker,eee7a7b1-0f4a-41fa-b7e4-9fc4cb63a9a7
ccfb8b4d-651c-418a-aa19-cb23105b3f2f,1304,1.0,0.2139303482587064,43,18,Meticulous Archive,,Land — Plains Island,"({T}: Add {W} or {U}.)
Meticulous Archive enters tapped.
When Meticulous Archive enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",Murders at Karlov Manor Promos,rare,,,,,,Sam Burley,afa0bc85-6e70-4db1-b72a-71a10ad75ac3
5b5bf1fa-6502-4790-b66b-f0f8504ebc7c,1090,0.0,0.0661157024793388,8,0,Cabal Ritual,{1}{B},Instant,"Add {B}{B}{B}.
Threshold — Add {B}{B}{B}{B}{B} instead if seven or more cards are in your graveyard.",Mystery Booster 2,common,B,,,,"The Patriarch is long dead, but his name still stains the lips of cultists.",Kieran Yanner,bafcb4cd-ab27-4b67-83ed-9ce11c64375c
cd11c27b-9368-4622-bc5a-2e0b993cc42b,1734,0.0,0.2439024390243902,20,0,Mystic Confluence,{3}{U}{U},Instant,"Choose three. You may choose the same mode more than once.
• Counter target spell unless its controller pays {3}.
• Return target creature to its owner's hand.
• Draw a card.",Commander Masters,rare,U,,,,,Kieran Yanner,570652d9-2c09-4702-acc2-85d160bec8a0
6579bb00-3886-447b-a265-3e72e98bbe2c,1126,0.6666666666666666,0.1197604790419161,20,4,Spellshock,{2}{R},Enchantment,"Whenever a player casts a spell, Spellshock deals 2 damage to that player.",The List,uncommon,R,,,,"A snap of fingers, a snap of teeth.",Thomas M. Baxa,6141b1a6-40a5-43d5-9cf5-9febb70bb9d3
f5f4dd28-f4ae-4d39-b9b8-6ebfd63c93fe,1178,0.5,0.1048387096774193,13,3,Basilisk Collar,{1},Artifact — Equipment,"Equipped creature has deathtouch and lifelink.
Equip {2}",Fallout,rare,,,,,"A mark of companionship, not subservience.",Artur Treffner,43860577-7f1d-4b09-a6d6-2c8ea7b886e7
2bd111bb-ce02-414c-b5b7-e0e037d8d96b,952,0.0,0.0519480519480519,4,0,Bolas's Citadel,{3}{B}{B}{B},Legendary Artifact,"You may look at the top card of your library any time.
You may play lands and cast spells from the top of your library. If you cast a spell this way, pay life equal to its mana value rather than pay its mana cost.
{T}, Sacrifice ten nonland permanents: Each opponent loses 10 life.",Magic Online Promos,rare,B,,,,,Jonas De Ro,19488800-96af-4290-921d-635fab98a891
6f8a4998-35c7-4e30-a9e7-7d4ec933238a,1116,0.0,0.1066666666666666,8,0,Triumph of Saint Katherine,{4}{W},Creature — Human Warrior,"Lifelink
Praesidium Protectiva — When Triumph of Saint Katherine is put into your graveyard from the battlefield, exile it and the top six cards of your library in a face-down pile. If you do, shuffle that pile and put it back on top of your library.
Miracle {1}{W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)","Warhammer 40,000 Commander",rare,W,5,5,,,David Astruga,329c4466-262c-4d3d-85b8-5f75e051ceb3
b3d81980-76f2-44e2-b1c9-01e30c726312,886,0.0,0.0263157894736842,2,0,Loran of the Third Path,{2}{W},Legendary Creature — Human Artificer,"Vigilance
When Loran of the Third Path enters, destroy up to one target artifact or enchantment.
{T}: You and target opponent each draw a card.",Magic Online Promos,rare,W,2,1,,,Steven Belledin,68a145a5-f907-4efe-a563-e17d33333e44
fbe61f74-1b3c-4e12-8758-7029872c9ff1,1228,1.0,0.074074074074074,6,3,Exhume,{1}{B},Sorcery,Each player puts a creature card from their graveyard onto the battlefield.,Jumpstart,uncommon,B,,,,"""Death—an outmoded concept. We sleep, and we change.""
—Sitrik, birth priest",Carl Critchlow,6d3e8ec2-71d4-4abc-987d-7ebc5b2eebf4
a91a3266-cadd-47a0-9b20-160307f14c07,1446,1.0,0.1739130434782608,16,3,Archaeomancer,{2}{U}{U},Creature — Human Wizard,"When Archaeomancer enters, return target instant or sorcery card from your graveyard to your hand.",Secret Lair Drop,rare,U,1,2,,"""Words of power never disappear. They sleep, awaiting those with the will to rouse them.""",Jen Bartel,952cfb96-53ac-4bf6-a769-3e25ac1d2c74
52c3fe55-74ee-44cb-b62b-dc6c5dfdc33e,1178,0.3571428571428571,0.1370967741935483,17,5,Detective's Phoenix,{2}{R},Enchantment Creature — Phoenix,"Bestow—{R}, Collect evidence 6. (To pay this bestow cost, pay {R} and exile cards with total mana value 6 or greater from your graveyard.)
Flying, haste
Enchanted creature gets +2/+2 and has flying and haste.
You may cast Detective's Phoenix from your graveyard using its bestow ability.",Modern Horizons 3 Promos,rare,R,2,2,,,Deruchenko Alexander,39fd322a-23ce-4b3b-b127-e9ca8fe1a008
3b1f8108-6911-49e9-8f78-f950bb58cb6c,1360,0.6,0.1014492753623188,7,3,Hornet Queen,{4}{G}{G}{G},Creature — Insect,"Flying, deathtouch
When Hornet Queen enters, create four 1/1 green Insect creature tokens with flying and deathtouch.",Fallout,rare,G,2,2,,,Robin Olausson,621a188c-1d1a-4665-856c-d0bd63833acc
26d3a818-7faf-443a-a6bd-9773edaedf17,1156,1.0,0.075,6,3,Orim's Chant,{W},Instant,"Kicker {W} (You may pay an additional {W} as you cast this spell.)
Target player can't cast spells this turn. If this spell was kicked, creatures can't attack this turn.",Modern Horizons 3,rare,W,,,,,Olena Richards,ed8441de-5ce2-4ea4-a2c2-860486a9616a
8a9525f4-74a6-44f0-a1b1-d57937d7783b,1590,0.7,0.296875,19,7,Temporal Fissure,{4}{U},Sorcery,"Return target permanent to its owner's hand.
Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)",The List,common,U,,,,,Seb McKinnon,ea36f7a4-eb50-4c14-b8a0-4038fe4dde78
7739311a-682b-48a6-8db2-c07f44141751,1432,0.1428571428571428,0.1476510067114094,22,2,"The Gitrog, Ravenous Ride",{3}{B}{G},Legendary Creature — Frog Horror Mount,"Trample, haste
Whenever The Gitrog, Ravenous Ride deals combat damage to a player, you may sacrifice a creature that saddled it this turn. If you do, draw X cards, then put up to X land cards from your hand onto the battlefield tapped, where X is the sacrificed creature's power.
Saddle 1",Outlaws of Thunder Junction Promos,mythic,"B,G",6,5,,,Johan Grenier,cf024c31-3015-4b85-9f42-e3a2f6b9ee6b
bdbde5d0-f5e4-44da-b27c-b4ad6f374cc9,1258,0.0,0.1290322580645161,8,0,Dryad of the Ilysian Grove,{2}{G},Enchantment Creature — Nymph Dryad,"You may play an additional land on each of your turns.
Lands you control are every basic land type in addition to their other types.",Modern Horizons 3 Commander,rare,G,2,4,,"""Vine-wreathed, he nurtures life among the dead.""
—Psemilla, Meletian poet",Leanna Crossan,b27cf99f-e4bb-481c-8f66-d5b47f3c771f
ebf7ce9b-9e5e-4557-9e28-76556997f0ee,1474,0.6666666666666666,0.2142857142857142,15,6,"Chulane, Teller of Tales",{2}{G}{W}{U},Legendary Creature — Human Druid,"Vigilance
Whenever you cast a creature spell, draw a card, then you may put a land card from your hand onto the battlefield.
{3}, {T}: Return target creature you control to its owner's hand.",Murders at Karlov Manor Commander,mythic,"G,U,W",2,4,,,Victor Adame Minguez,067c9bba-0f65-4bf0-8958-36fd043703d4
fd547632-a29a-4dad-a9da-155882391815,1042,0.0,0.0689655172413793,6,0,Scion of Draco,{12},Artifact Creature — Dragon,"Domain — This spell costs {2} less to cast for each basic land type among lands you control.
Flying
Each creature you control has vigilance if it's white, hexproof if it's blue, lifelink if it's black, first strike if it's red, and trample if it's green.",The List,mythic,,4,4,,,Greg Staples,f7ece888-5d75-44ac-9bc3-6a61c75eebf2
52f0dcbd-ccf3-4525-8e55-2d38b4991834,1270,0.75,0.1428571428571428,12,9,Touch the Spirit Realm,{2}{W},Enchantment,"When Touch the Spirit Realm enters, exile up to one target artifact or creature until Touch the Spirit Realm leaves the battlefield.
Channel — {1}{W}, Discard Touch the Spirit Realm: Exile target artifact or creature. Return it to the battlefield under its owner's control at the beginning of the next end step.",Game Day Promos,rare,W,,,,,Mila Pesic,5d3ea38c-8380-4209-8962-a4d1c3213c44
